frame_number,gender,emotion,year,movie_name
20,woman,angry,2013,love_in_bombay
86,woman,happy,2013,love_in_bombay
106,man,happy,2013,love_in_bombay
52,man,happy,2013,love_in_bombay
26,man,happy,2013,love_in_bombay
53,woman,happy,2013,love_in_bombay
54,man,neutral,2013,love_in_bombay
27,man,happy,2013,love_in_bombay
24,woman,angry,2013,love_in_bombay
46,man,angry,2013,love_in_bombay
50,woman,happy,2013,love_in_bombay
113,woman,happy,2013,love_in_bombay
113,woman,sad,2013,love_in_bombay
48,man,happy,2013,love_in_bombay
105,man,happy,2013,love_in_bombay
112,woman,happy,2013,love_in_bombay
25,man,neutral,2013,love_in_bombay
93,man,surprise,2015,sharafat_gayi_tel_lene
122,man,neutral,2015,sharafat_gayi_tel_lene
14,man,sad,2015,sharafat_gayi_tel_lene
28,man,neutral,2015,sharafat_gayi_tel_lene
51,man,neutral,2015,sharafat_gayi_tel_lene
88,man,sad,2015,sharafat_gayi_tel_lene
154,man,neutral,2015,sharafat_gayi_tel_lene
154,woman,happy,2015,sharafat_gayi_tel_lene
128,man,angry,2015,sharafat_gayi_tel_lene
15,man,neutral,2015,sharafat_gayi_tel_lene
15,man,angry,2015,sharafat_gayi_tel_lene
108,man,neutral,2015,sharafat_gayi_tel_lene
55,man,neutral,2015,sharafat_gayi_tel_lene
52,man,neutral,2015,sharafat_gayi_tel_lene
150,man,neutral,2015,sharafat_gayi_tel_lene
150,woman,happy,2015,sharafat_gayi_tel_lene
70,woman,sad,2015,sharafat_gayi_tel_lene
53,man,neutral,2015,sharafat_gayi_tel_lene
49,man,neutral,2015,sharafat_gayi_tel_lene
67,man,neutral,2015,sharafat_gayi_tel_lene
54,man,neutral,2015,sharafat_gayi_tel_lene
109,man,angry,2015,sharafat_gayi_tel_lene
109,man,sad,2015,sharafat_gayi_tel_lene
29,woman,surprise,2015,sharafat_gayi_tel_lene
110,man,neutral,2015,sharafat_gayi_tel_lene
129,man,surprise,2015,sharafat_gayi_tel_lene
151,man,neutral,2015,sharafat_gayi_tel_lene
151,woman,happy,2015,sharafat_gayi_tel_lene
27,woman,happy,2015,sharafat_gayi_tel_lene
87,man,angry,2015,sharafat_gayi_tel_lene
82,man,neutral,2015,sharafat_gayi_tel_lene
16,man,neutral,2015,sharafat_gayi_tel_lene
17,man,fear,2015,sharafat_gayi_tel_lene
153,man,neutral,2015,sharafat_gayi_tel_lene
153,woman,happy,2015,sharafat_gayi_tel_lene
50,man,neutral,2015,sharafat_gayi_tel_lene
127,man,fear,2015,sharafat_gayi_tel_lene
47,man,neutral,2015,sharafat_gayi_tel_lene
137,man,neutral,2015,sharafat_gayi_tel_lene
48,man,neutral,2015,sharafat_gayi_tel_lene
105,man,sad,2015,sharafat_gayi_tel_lene
152,man,neutral,2015,sharafat_gayi_tel_lene
152,woman,happy,2015,sharafat_gayi_tel_lene
64,woman,happy,2015,sharafat_gayi_tel_lene
25,man,neutral,2015,sharafat_gayi_tel_lene
111,man,neutral,2010,no_problem
111,woman,neutral,2010,no_problem
132,man,sad,2010,no_problem
131,man,disgust,2010,no_problem
147,man,fear,2010,no_problem
154,man,happy,2010,no_problem
108,man,angry,2010,no_problem
149,man,happy,2010,no_problem
149,man,angry,2010,no_problem
155,woman,neutral,2010,no_problem
156,man,happy,2010,no_problem
91,man,angry,2010,no_problem
158,woman,angry,2010,no_problem
59,man,sad,2010,no_problem
107,man,angry,2010,no_problem
104,woman,sad,2010,no_problem
106,woman,angry,2010,no_problem
90,man,disgust,2010,no_problem
38,man,angry,2010,no_problem
38,man,sad,2010,no_problem
145,man,surprise,2010,no_problem
69,man,sad,2010,no_problem
103,woman,fear,2010,no_problem
103,woman,happy,2010,no_problem
138,man,happy,2010,no_problem
89,man,angry,2010,no_problem
56,woman,sad,2010,no_problem
33,woman,happy,2010,no_problem
143,woman,disgust,2010,no_problem
143,woman,surprise,2010,no_problem
143,man,angry,2010,no_problem
178,woman,happy,2010,no_problem
178,man,happy,2010,no_problem
92,man,angry,2010,no_problem
37,woman,neutral,2010,no_problem
37,man,sad,2010,no_problem
164,man,neutral,2010,no_problem
164,woman,happy,2010,no_problem
164,woman,neutral,2010,no_problem
161,man,happy,2010,no_problem
144,woman,surprise,2010,no_problem
133,man,angry,2010,no_problem
136,man,fear,2010,no_problem
146,man,happy,2010,no_problem
87,man,angry,2010,no_problem
141,man,angry,2010,no_problem
65,man,sad,2010,no_problem
153,man,happy,2010,no_problem
160,man,happy,2010,no_problem
148,man,fear,2010,no_problem
32,woman,happy,2010,no_problem
157,man,surprise,2010,no_problem
47,man,happy,2010,no_problem
137,man,happy,2010,no_problem
48,woman,surprise,2010,no_problem
115,man,angry,2010,no_problem
159,man,angry,2010,no_problem
159,man,sad,2010,no_problem
34,woman,happy,2010,no_problem
34,man,angry,2010,no_problem
105,man,surprise,2010,no_problem
105,man,happy,2010,no_problem
114,man,neutral,2010,no_problem
73,man,angry,2010,no_problem
73,woman,sad,2010,no_problem
73,woman,sad,2010,no_problem
130,man,sad,2010,no_problem
112,woman,surprise,2010,no_problem
79,woman,disgust,2010,no_problem
139,man,happy,2010,no_problem
31,man,happy,2010,no_problem
30,man,sad,2011,sahi_dhandhe_galat_bande
108,man,surprise,2011,sahi_dhandhe_galat_bande
86,man,sad,2011,sahi_dhandhe_galat_bande
45,man,fear,2011,sahi_dhandhe_galat_bande
36,man,sad,2011,sahi_dhandhe_galat_bande
106,man,angry,2011,sahi_dhandhe_galat_bande
53,man,sad,2011,sahi_dhandhe_galat_bande
63,man,neutral,2011,sahi_dhandhe_galat_bande
63,man,sad,2011,sahi_dhandhe_galat_bande
103,man,angry,2011,sahi_dhandhe_galat_bande
56,man,neutral,2011,sahi_dhandhe_galat_bande
33,man,fear,2011,sahi_dhandhe_galat_bande
109,man,surprise,2011,sahi_dhandhe_galat_bande
29,man,neutral,2011,sahi_dhandhe_galat_bande
110,man,surprise,2011,sahi_dhandhe_galat_bande
37,man,angry,2011,sahi_dhandhe_galat_bande
82,man,sad,2011,sahi_dhandhe_galat_bande
17,man,neutral,2011,sahi_dhandhe_galat_bande
17,man,neutral,2011,sahi_dhandhe_galat_bande
65,man,sad,2011,sahi_dhandhe_galat_bande
81,man,angry,2011,sahi_dhandhe_galat_bande
9,man,sad,2011,sahi_dhandhe_galat_bande
100,man,angry,2011,sahi_dhandhe_galat_bande
100,man,angry,2011,sahi_dhandhe_galat_bande
115,woman,sad,2011,sahi_dhandhe_galat_bande
101,man,sad,2011,sahi_dhandhe_galat_bande
78,man,sad,2011,sahi_dhandhe_galat_bande
34,man,sad,2011,sahi_dhandhe_galat_bande
57,man,angry,2011,sahi_dhandhe_galat_bande
64,man,angry,2011,sahi_dhandhe_galat_bande
112,man,sad,2011,sahi_dhandhe_galat_bande
111,man,sad,2017,hindi_ka_napak_ko_jawab:_msg_lion_heart_2
44,man,neutral,2017,hindi_ka_napak_ko_jawab:_msg_lion_heart_2
131,man,angry,2017,hindi_ka_napak_ko_jawab:_msg_lion_heart_2
147,man,sad,2017,hindi_ka_napak_ko_jawab:_msg_lion_heart_2
163,woman,neutral,2017,hindi_ka_napak_ko_jawab:_msg_lion_heart_2
108,woman,angry,2017,hindi_ka_napak_ko_jawab:_msg_lion_heart_2
149,man,fear,2017,hindi_ka_napak_ko_jawab:_msg_lion_heart_2
45,man,neutral,2017,hindi_ka_napak_ko_jawab:_msg_lion_heart_2
162,man,neutral,2017,hindi_ka_napak_ko_jawab:_msg_lion_heart_2
214,man,angry,2017,hindi_ka_napak_ko_jawab:_msg_lion_heart_2
235,man,sad,2017,hindi_ka_napak_ko_jawab:_msg_lion_heart_2
138,man,neutral,2017,hindi_ka_napak_ko_jawab:_msg_lion_heart_2
180,man,neutral,2017,hindi_ka_napak_ko_jawab:_msg_lion_heart_2
233,man,angry,2017,hindi_ka_napak_ko_jawab:_msg_lion_heart_2
135,man,neutral,2017,hindi_ka_napak_ko_jawab:_msg_lion_heart_2
109,woman,sad,2017,hindi_ka_napak_ko_jawab:_msg_lion_heart_2
164,woman,neutral,2017,hindi_ka_napak_ko_jawab:_msg_lion_heart_2
161,man,sad,2017,hindi_ka_napak_ko_jawab:_msg_lion_heart_2
221,man,happy,2017,hindi_ka_napak_ko_jawab:_msg_lion_heart_2
136,man,neutral,2017,hindi_ka_napak_ko_jawab:_msg_lion_heart_2
146,man,neutral,2017,hindi_ka_napak_ko_jawab:_msg_lion_heart_2
141,man,neutral,2017,hindi_ka_napak_ko_jawab:_msg_lion_heart_2
196,man,neutral,2017,hindi_ka_napak_ko_jawab:_msg_lion_heart_2
166,woman,neutral,2017,hindi_ka_napak_ko_jawab:_msg_lion_heart_2
153,man,neutral,2017,hindi_ka_napak_ko_jawab:_msg_lion_heart_2
234,man,neutral,2017,hindi_ka_napak_ko_jawab:_msg_lion_heart_2
148,man,sad,2017,hindi_ka_napak_ko_jawab:_msg_lion_heart_2
137,man,neutral,2017,hindi_ka_napak_ko_jawab:_msg_lion_heart_2
159,woman,sad,2017,hindi_ka_napak_ko_jawab:_msg_lion_heart_2
152,man,neutral,2017,hindi_ka_napak_ko_jawab:_msg_lion_heart_2
130,man,angry,2017,hindi_ka_napak_ko_jawab:_msg_lion_heart_2
31,man,angry,2017,hindi_ka_napak_ko_jawab:_msg_lion_heart_2
28,man,sad,2013,jackpot
59,woman,happy,2013,jackpot
38,woman,sad,2013,jackpot
29,woman,neutral,2013,jackpot
39,man,sad,2013,jackpot
47,man,sad,2013,jackpot
58,man,angry,2016,chaar_sahibzaade:_rise_of_banda_singh_bahadur
61,man,fear,2016,chaar_sahibzaade:_rise_of_banda_singh_bahadur
88,man,angry,2016,chaar_sahibzaade:_rise_of_banda_singh_bahadur
163,man,fear,2016,chaar_sahibzaade:_rise_of_banda_singh_bahadur
55,man,neutral,2016,chaar_sahibzaade:_rise_of_banda_singh_bahadur
158,man,fear,2016,chaar_sahibzaade:_rise_of_banda_singh_bahadur
162,man,fear,2016,chaar_sahibzaade:_rise_of_banda_singh_bahadur
106,man,neutral,2016,chaar_sahibzaade:_rise_of_banda_singh_bahadur
52,man,sad,2016,chaar_sahibzaade:_rise_of_banda_singh_bahadur
53,man,angry,2016,chaar_sahibzaade:_rise_of_banda_singh_bahadur
165,man,fear,2016,chaar_sahibzaade:_rise_of_banda_singh_bahadur
138,man,sad,2016,chaar_sahibzaade:_rise_of_banda_singh_bahadur
33,man,angry,2016,chaar_sahibzaade:_rise_of_banda_singh_bahadur
92,man,sad,2016,chaar_sahibzaade:_rise_of_banda_singh_bahadur
164,man,fear,2016,chaar_sahibzaade:_rise_of_banda_singh_bahadur
161,man,fear,2016,chaar_sahibzaade:_rise_of_banda_singh_bahadur
65,man,angry,2016,chaar_sahibzaade:_rise_of_banda_singh_bahadur
41,man,angry,2016,chaar_sahibzaade:_rise_of_banda_singh_bahadur
160,man,fear,2016,chaar_sahibzaade:_rise_of_banda_singh_bahadur
32,man,sad,2016,chaar_sahibzaade:_rise_of_banda_singh_bahadur
137,man,angry,2016,chaar_sahibzaade:_rise_of_banda_singh_bahadur
48,man,sad,2016,chaar_sahibzaade:_rise_of_banda_singh_bahadur
95,man,surprise,2016,chaar_sahibzaade:_rise_of_banda_singh_bahadur
159,man,fear,2016,chaar_sahibzaade:_rise_of_banda_singh_bahadur
105,man,neutral,2016,chaar_sahibzaade:_rise_of_banda_singh_bahadur
73,man,sad,2016,chaar_sahibzaade:_rise_of_banda_singh_bahadur
80,man,sad,2016,chaar_sahibzaade:_rise_of_banda_singh_bahadur
93,man,angry,2015,ishq_ke_parindey
122,man,disgust,2015,ishq_ke_parindey
62,woman,neutral,2015,ishq_ke_parindey
62,man,sad,2015,ishq_ke_parindey
4,man,neutral,2015,ishq_ke_parindey
76,woman,neutral,2015,ishq_ke_parindey
120,man,neutral,2015,ishq_ke_parindey
45,woman,neutral,2015,ishq_ke_parindey
104,woman,neutral,2015,ishq_ke_parindey
104,man,happy,2015,ishq_ke_parindey
68,woman,neutral,2015,ishq_ke_parindey
121,man,neutral,2015,ishq_ke_parindey
12,man,neutral,2015,ishq_ke_parindey
63,woman,neutral,2015,ishq_ke_parindey
63,man,sad,2015,ishq_ke_parindey
110,man,neutral,2015,ishq_ke_parindey
87,man,angry,2015,ishq_ke_parindey
82,man,angry,2015,ishq_ke_parindey
24,man,fear,2015,ishq_ke_parindey
46,woman,angry,2015,ishq_ke_parindey
113,man,happy,2015,ishq_ke_parindey
39,man,neutral,2015,ishq_ke_parindey
32,man,sad,2015,ishq_ke_parindey
47,woman,angry,2015,ishq_ke_parindey
48,woman,fear,2015,ishq_ke_parindey
97,man,fear,2015,ishq_ke_parindey
34,man,angry,2015,ishq_ke_parindey
114,woman,angry,2015,ishq_ke_parindey
112,woman,surprise,2015,ishq_ke_parindey
79,woman,happy,2015,ishq_ke_parindey
93,man,angry,2015,gabbar_is_back
93,man,sad,2015,gabbar_is_back
85,man,neutral,2015,gabbar_is_back
28,man,happy,2015,gabbar_is_back
58,man,sad,2015,gabbar_is_back
96,man,sad,2015,gabbar_is_back
96,man,fear,2015,gabbar_is_back
91,woman,happy,2015,gabbar_is_back
35,man,fear,2015,gabbar_is_back
36,man,fear,2015,gabbar_is_back
106,man,angry,2015,gabbar_is_back
106,man,happy,2015,gabbar_is_back
145,man,neutral,2015,gabbar_is_back
63,man,sad,2015,gabbar_is_back
103,man,surprise,2015,gabbar_is_back
89,man,sad,2015,gabbar_is_back
143,man,angry,2015,gabbar_is_back
92,man,sad,2015,gabbar_is_back
102,man,sad,2015,gabbar_is_back
29,man,neutral,2015,gabbar_is_back
110,man,neutral,2015,gabbar_is_back
144,man,neutral,2015,gabbar_is_back
27,man,sad,2015,gabbar_is_back
65,man,angry,2015,gabbar_is_back
39,man,angry,2015,gabbar_is_back
78,man,angry,2015,gabbar_is_back
78,man,sad,2015,gabbar_is_back
97,woman,angry,2015,gabbar_is_back
57,man,neutral,2015,gabbar_is_back
112,man,angry,2015,gabbar_is_back
79,man,sad,2015,gabbar_is_back
60,man,neutral,2014,mary_kom
60,man,happy,2014,mary_kom
60,woman,neutral,2014,mary_kom
154,man,angry,2014,mary_kom
128,man,sad,2014,mary_kom
128,man,angry,2014,mary_kom
140,man,surprise,2014,mary_kom
86,man,happy,2014,mary_kom
155,woman,angry,2014,mary_kom
156,man,neutral,2014,mary_kom
35,woman,neutral,2014,mary_kom
63,man,happy,2014,mary_kom
42,woman,fear,2014,mary_kom
40,woman,neutral,2014,mary_kom
135,man,disgust,2014,mary_kom
135,woman,neutral,2014,mary_kom
109,woman,fear,2014,mary_kom
87,man,happy,2014,mary_kom
17,man,sad,2014,mary_kom
41,woman,surprise,2014,mary_kom
153,man,surprise,2014,mary_kom
100,woman,neutral,2014,mary_kom
32,woman,fear,2014,mary_kom
101,woman,neutral,2014,mary_kom
99,man,sad,2014,mary_kom
34,woman,neutral,2014,mary_kom
124,woman,sad,2014,mary_kom
80,man,happy,2014,mary_kom
31,woman,fear,2014,mary_kom
93,man,angry,2010,332_mumbai_to_india
94,man,angry,2010,332_mumbai_to_india
94,man,neutral,2010,332_mumbai_to_india
44,man,neutral,2010,332_mumbai_to_india
71,woman,sad,2010,332_mumbai_to_india
76,man,angry,2010,332_mumbai_to_india
45,man,fear,2010,332_mumbai_to_india
90,man,angry,2010,332_mumbai_to_india
103,man,happy,2010,332_mumbai_to_india
54,man,sad,2010,332_mumbai_to_india
82,man,fear,2010,332_mumbai_to_india
101,man,happy,2010,332_mumbai_to_india
57,man,sad,2010,332_mumbai_to_india
72,man,neutral,2010,332_mumbai_to_india
75,man,sad,2010,332_mumbai_to_india
93,woman,happy,2016,island_city
93,woman,happy,2016,island_city
14,woman,angry,2016,island_city
94,woman,happy,2016,island_city
94,woman,neutral,2016,island_city
88,man,angry,2016,island_city
15,man,angry,2016,island_city
76,man,angry,2016,island_city
59,woman,sad,2016,island_city
52,woman,surprise,2016,island_city
26,man,neutral,2016,island_city
69,woman,sad,2016,island_city
67,woman,neutral,2016,island_city
33,woman,sad,2016,island_city
27,man,neutral,2016,island_city
82,woman,angry,2016,island_city
24,man,angry,2016,island_city
65,man,sad,2016,island_city
81,woman,happy,2016,island_city
99,man,angry,2016,island_city
78,woman,sad,2016,island_city
34,woman,angry,2016,island_city
34,woman,neutral,2016,island_city
79,woman,sad,2016,island_city
25,man,sad,2016,island_city
85,woman,sad,2008,u_me_aur_hum
88,man,surprise,2008,u_me_aur_hum
30,man,sad,2008,u_me_aur_hum
68,woman,happy,2008,u_me_aur_hum
70,woman,happy,2008,u_me_aur_hum
70,man,neutral,2008,u_me_aur_hum
49,man,sad,2008,u_me_aur_hum
69,woman,happy,2008,u_me_aur_hum
40,woman,happy,2008,u_me_aur_hum
77,woman,disgust,2008,u_me_aur_hum
82,woman,angry,2008,u_me_aur_hum
32,man,happy,2008,u_me_aur_hum
73,man,surprise,2008,u_me_aur_hum
75,woman,neutral,2008,u_me_aur_hum
31,man,happy,2008,u_me_aur_hum
93,woman,angry,2017,babu_ji_ek_ticket_bambai
44,man,happy,2017,babu_ji_ek_ticket_bambai
20,woman,neutral,2017,babu_ji_ek_ticket_bambai
20,man,neutral,2017,babu_ji_ek_ticket_bambai
71,woman,neutral,2017,babu_ji_ek_ticket_bambai
19,woman,angry,2017,babu_ji_ek_ticket_bambai
19,woman,angry,2017,babu_ji_ek_ticket_bambai
19,man,neutral,2017,babu_ji_ek_ticket_bambai
91,man,sad,2017,babu_ji_ek_ticket_bambai
70,man,angry,2017,babu_ji_ek_ticket_bambai
12,woman,angry,2017,babu_ji_ek_ticket_bambai
42,woman,sad,2017,babu_ji_ek_ticket_bambai
103,man,happy,2017,babu_ji_ek_ticket_bambai
40,man,happy,2017,babu_ji_ek_ticket_bambai
74,woman,angry,2017,babu_ji_ek_ticket_bambai
92,woman,sad,2017,babu_ji_ek_ticket_bambai
83,woman,neutral,2017,babu_ji_ek_ticket_bambai
83,woman,sad,2017,babu_ji_ek_ticket_bambai
83,man,angry,2017,babu_ji_ek_ticket_bambai
41,woman,sad,2017,babu_ji_ek_ticket_bambai
100,man,sad,2017,babu_ji_ek_ticket_bambai
39,man,happy,2017,babu_ji_ek_ticket_bambai
32,woman,sad,2017,babu_ji_ek_ticket_bambai
101,woman,sad,2017,babu_ji_ek_ticket_bambai
43,man,happy,2017,babu_ji_ek_ticket_bambai
72,woman,surprise,2017,babu_ji_ek_ticket_bambai
79,woman,sad,2017,babu_ji_ek_ticket_bambai
79,man,angry,2017,babu_ji_ek_ticket_bambai
79,man,angry,2017,babu_ji_ek_ticket_bambai
80,woman,neutral,2017,babu_ji_ek_ticket_bambai
80,man,angry,2017,babu_ji_ek_ticket_bambai
93,woman,fear,2016,yea_toh_two_much_ho_gayaa
122,man,disgust,2016,yea_toh_two_much_ho_gayaa
28,man,angry,2016,yea_toh_two_much_ho_gayaa
62,man,happy,2016,yea_toh_two_much_ho_gayaa
58,woman,neutral,2016,yea_toh_two_much_ho_gayaa
58,man,angry,2016,yea_toh_two_much_ho_gayaa
96,man,angry,2016,yea_toh_two_much_ho_gayaa
71,man,angry,2016,yea_toh_two_much_ho_gayaa
30,woman,angry,2016,yea_toh_two_much_ho_gayaa
15,woman,fear,2016,yea_toh_two_much_ho_gayaa
108,man,neutral,2016,yea_toh_two_much_ho_gayaa
86,woman,happy,2016,yea_toh_two_much_ho_gayaa
45,man,fear,2016,yea_toh_two_much_ho_gayaa
59,man,neutral,2016,yea_toh_two_much_ho_gayaa
104,woman,sad,2016,yea_toh_two_much_ho_gayaa
106,man,surprise,2016,yea_toh_two_much_ho_gayaa
121,man,angry,2016,yea_toh_two_much_ho_gayaa
70,man,angry,2016,yea_toh_two_much_ho_gayaa
90,man,disgust,2016,yea_toh_two_much_ho_gayaa
26,man,angry,2016,yea_toh_two_much_ho_gayaa
53,woman,sad,2016,yea_toh_two_much_ho_gayaa
63,man,angry,2016,yea_toh_two_much_ho_gayaa
40,man,happy,2016,yea_toh_two_much_ho_gayaa
74,man,fear,2016,yea_toh_two_much_ho_gayaa
102,man,neutral,2016,yea_toh_two_much_ho_gayaa
66,man,neutral,2016,yea_toh_two_much_ho_gayaa
13,man,happy,2016,yea_toh_two_much_ho_gayaa
27,man,angry,2016,yea_toh_two_much_ho_gayaa
82,woman,fear,2016,yea_toh_two_much_ho_gayaa
10,man,sad,2016,yea_toh_two_much_ho_gayaa
81,woman,sad,2016,yea_toh_two_much_ho_gayaa
123,woman,angry,2016,yea_toh_two_much_ho_gayaa
32,woman,angry,2016,yea_toh_two_much_ho_gayaa
95,man,neutral,2016,yea_toh_two_much_ho_gayaa
117,man,happy,2016,yea_toh_two_much_ho_gayaa
97,man,sad,2016,yea_toh_two_much_ho_gayaa
34,man,angry,2016,yea_toh_two_much_ho_gayaa
105,woman,sad,2016,yea_toh_two_much_ho_gayaa
21,man,neutral,2016,yea_toh_two_much_ho_gayaa
6,man,surprise,2016,yea_toh_two_much_ho_gayaa
6,woman,fear,2016,yea_toh_two_much_ho_gayaa
73,man,neutral,2016,yea_toh_two_much_ho_gayaa
73,man,angry,2016,yea_toh_two_much_ho_gayaa
64,man,neutral,2016,yea_toh_two_much_ho_gayaa
72,man,neutral,2016,yea_toh_two_much_ho_gayaa
79,woman,fear,2016,yea_toh_two_much_ho_gayaa
75,woman,sad,2016,yea_toh_two_much_ho_gayaa
80,man,neutral,2016,yea_toh_two_much_ho_gayaa
31,woman,angry,2016,yea_toh_two_much_ho_gayaa
93,man,sad,2014,angry_young_man
28,woman,fear,2014,angry_young_man
98,woman,neutral,2014,angry_young_man
60,man,neutral,2014,angry_young_man
132,man,sad,2014,angry_young_man
94,man,sad,2014,angry_young_man
131,man,angry,2014,angry_young_man
125,woman,happy,2014,angry_young_man
108,man,angry,2014,angry_young_man
55,woman,fear,2014,angry_young_man
91,woman,happy,2014,angry_young_man
35,woman,happy,2014,angry_young_man
107,man,angry,2014,angry_young_man
49,man,neutral,2014,angry_young_man
109,man,angry,2014,angry_young_man
27,man,sad,2014,angry_young_man
16,man,sad,2014,angry_young_man
17,woman,fear,2014,angry_young_man
81,man,neutral,2014,angry_young_man
50,woman,neutral,2014,angry_young_man
50,woman,neutral,2014,angry_young_man
113,man,sad,2014,angry_young_man
100,man,sad,2014,angry_young_man
115,woman,fear,2014,angry_young_man
126,man,angry,2014,angry_young_man
101,man,sad,2014,angry_young_man
99,man,neutral,2014,angry_young_man
105,man,angry,2014,angry_young_man
114,man,neutral,2014,angry_young_man
124,woman,sad,2014,angry_young_man
64,woman,sad,2014,angry_young_man
75,man,fear,2014,angry_young_man
18,woman,fear,2014,angry_young_man
80,woman,sad,2014,angry_young_man
122,woman,happy,2016,zubaan
85,woman,angry,2016,zubaan
28,man,angry,2016,zubaan
62,woman,angry,2016,zubaan
88,man,sad,2016,zubaan
71,man,sad,2016,zubaan
76,woman,happy,2016,zubaan
120,woman,happy,2016,zubaan
140,man,sad,2016,zubaan
86,man,fear,2016,zubaan
59,woman,happy,2016,zubaan
70,woman,sad,2016,zubaan
38,man,sad,2016,zubaan
142,man,sad,2016,zubaan
54,man,sad,2016,zubaan
138,man,neutral,2016,zubaan
89,man,sad,2016,zubaan
74,woman,neutral,2016,zubaan
84,man,sad,2016,zubaan
87,man,angry,2016,zubaan
141,man,sad,2016,zubaan
78,woman,neutral,2016,zubaan
21,man,neutral,2016,zubaan
22,man,angry,2016,zubaan
23,man,angry,2016,zubaan
80,woman,neutral,2016,zubaan
31,man,sad,2016,zubaan
31,woman,angry,2016,zubaan
93,woman,happy,2014,lakshmi
93,woman,neutral,2014,lakshmi
98,man,sad,2014,lakshmi
62,man,sad,2014,lakshmi
94,man,sad,2014,lakshmi
61,woman,neutral,2014,lakshmi
61,woman,angry,2014,lakshmi
131,woman,happy,2014,lakshmi
88,man,sad,2014,lakshmi
125,man,sad,2014,lakshmi
108,man,angry,2014,lakshmi
59,woman,sad,2014,lakshmi
70,woman,neutral,2014,lakshmi
63,woman,sad,2014,lakshmi
69,woman,sad,2014,lakshmi
67,woman,sad,2014,lakshmi
103,man,neutral,2014,lakshmi
74,woman,neutral,2014,lakshmi
74,woman,sad,2014,lakshmi
74,man,happy,2014,lakshmi
92,woman,neutral,2014,lakshmi
102,man,fear,2014,lakshmi
66,woman,sad,2014,lakshmi
24,man,sad,2014,lakshmi
65,woman,sad,2014,lakshmi
81,man,angry,2014,lakshmi
100,woman,angry,2014,lakshmi
126,man,sad,2014,lakshmi
97,man,sad,2014,lakshmi
73,woman,sad,2014,lakshmi
64,woman,sad,2014,lakshmi
130,woman,happy,2014,lakshmi
72,woman,sad,2014,lakshmi
75,woman,happy,2014,lakshmi
75,woman,neutral,2014,lakshmi
75,man,sad,2014,lakshmi
80,man,angry,2014,lakshmi
14,man,angry,2008,dil_kabaddi
51,man,sad,2008,dil_kabaddi
62,woman,happy,2008,dil_kabaddi
61,woman,sad,2008,dil_kabaddi
20,man,fear,2008,dil_kabaddi
15,man,fear,2008,dil_kabaddi
19,man,fear,2008,dil_kabaddi
76,man,sad,2008,dil_kabaddi
104,woman,neutral,2008,dil_kabaddi
68,woman,sad,2008,dil_kabaddi
70,woman,neutral,2008,dil_kabaddi
63,man,angry,2008,dil_kabaddi
49,woman,sad,2008,dil_kabaddi
67,man,sad,2008,dil_kabaddi
40,woman,fear,2008,dil_kabaddi
102,woman,neutral,2008,dil_kabaddi
16,man,fear,2008,dil_kabaddi
17,man,fear,2008,dil_kabaddi
50,woman,sad,2008,dil_kabaddi
99,man,angry,2008,dil_kabaddi
21,man,fear,2008,dil_kabaddi
64,man,happy,2008,dil_kabaddi
18,man,fear,2008,dil_kabaddi
80,woman,fear,2008,dil_kabaddi
122,man,sad,2012,agneepath
60,woman,happy,2012,agneepath
125,man,happy,2012,agneepath
76,woman,angry,2012,agneepath
53,man,neutral,2012,agneepath
69,man,fear,2012,agneepath
56,man,happy,2012,agneepath
109,man,sad,2012,agneepath
92,man,angry,2012,agneepath
123,man,sad,2012,agneepath
95,man,angry,2012,agneepath
101,man,neutral,2012,agneepath
117,man,angry,2012,agneepath
124,man,sad,2012,agneepath
28,man,sad,2015,dilliwali_zaalim_girlfriend
51,woman,neutral,2015,dilliwali_zaalim_girlfriend
132,man,happy,2015,dilliwali_zaalim_girlfriend
131,man,neutral,2015,dilliwali_zaalim_girlfriend
71,man,neutral,2015,dilliwali_zaalim_girlfriend
120,man,sad,2015,dilliwali_zaalim_girlfriend
120,man,neutral,2015,dilliwali_zaalim_girlfriend
120,man,neutral,2015,dilliwali_zaalim_girlfriend
140,man,happy,2015,dilliwali_zaalim_girlfriend
91,man,angry,2015,dilliwali_zaalim_girlfriend
162,man,angry,2015,dilliwali_zaalim_girlfriend
52,woman,neutral,2015,dilliwali_zaalim_girlfriend
68,woman,happy,2015,dilliwali_zaalim_girlfriend
38,man,angry,2015,dilliwali_zaalim_girlfriend
26,man,neutral,2015,dilliwali_zaalim_girlfriend
142,man,happy,2015,dilliwali_zaalim_girlfriend
67,woman,fear,2015,dilliwali_zaalim_girlfriend
40,man,angry,2015,dilliwali_zaalim_girlfriend
180,man,happy,2015,dilliwali_zaalim_girlfriend
143,man,happy,2015,dilliwali_zaalim_girlfriend
178,woman,neutral,2015,dilliwali_zaalim_girlfriend
178,man,fear,2015,dilliwali_zaalim_girlfriend
179,man,neutral,2015,dilliwali_zaalim_girlfriend
92,woman,angry,2015,dilliwali_zaalim_girlfriend
37,man,neutral,2015,dilliwali_zaalim_girlfriend
190,man,happy,2015,dilliwali_zaalim_girlfriend
144,man,neutral,2015,dilliwali_zaalim_girlfriend
133,woman,neutral,2015,dilliwali_zaalim_girlfriend
87,man,neutral,2015,dilliwali_zaalim_girlfriend
141,man,sad,2015,dilliwali_zaalim_girlfriend
